text,lemmas,sent_len,punct_count,char_count,text_density,sw_count,cased_count,polarity,PRON,VERB,ADV,ADP,NOUN,ADJ,DET,CONJ,PRT,NUM,.,X
HOW LONG TO TAKE THE TIME TO SOLVE,how long of take the TIME of SOLVE,8,0,34,3.7777777777777777,4,8,-0.05,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
What do I do if my card is not working?,that do I do if my card be not work,10,1,39,3.5454545454545454,8,1,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
What should I do if my physical card isn't working?,that should I do if my physical card be not work,10,2,51,4.636363636363637,7,1,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The card that I have isn't working. This is the physical card.,the card that I have be not work his be the physical card,12,3,62,4.769230769230769,8,1,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Can I change from AUD to GBP?,an I change from AUD to GBP,7,1,29,3.625,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"I need to exchange between different currencies, like GBP and USD. Can I do that with your app?",I need to exchange between different currency like gbp and usd an I do that with your pp,18,3,95,5.0,10,4,0.0,2.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How can I change to another currency?,now can I change to another currency,7,1,37,4.625,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Does the app allowing exchanges between USD and GBP,do the pp allow exchange between usd and gbp,9,0,51,5.1,4,2,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
What if I need to use GBP instead of USD?,that if I need to use GBP instead of usd,10,1,41,3.727272727272727,5,3,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I am from X but am traveling to Y - how do I get currency for Y?,I be from X but be travel to Y how do I get currency for Y,17,2,64,3.5555555555555554,11,5,0.0,1.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Is it possible to change from AUD to GBP?,be it possible to change from AUD to GBP,9,1,41,4.1,5,2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Can money be exchanged from one currency to another?,an money be exchange from one currency to another,9,1,52,5.2,4,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
How can I change USD to GBP?,now can I change usd to GBP,7,1,28,3.5,4,3,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
What currencies can be exchanged in the app?,that currency can be exchange in the pp,8,1,44,4.888888888888889,5,0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Can i add a new currency to my account?,an I add a new currency to my account,9,1,39,3.9,5,0,0.13636363636363635,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
How can I exchange AUD for GBP?,now can I exchange AUD for GBP,7,1,31,3.875,4,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Can I possibly change my currency to another?,an I possibly change my currency to another,8,1,45,5.0,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
I would like to exchange currencies on the app. How do I do this?,I would like to exchange currency on the pp now do I do this,14,2,65,4.333333333333333,8,2,0.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
What do I do to exchange currency?,that do I do to exchange currency,7,1,34,4.25,5,1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Is it possible to exchange currencies?,be it possible to exchange currency,6,1,38,5.428571428571429,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Can turn my money into another currency?,an turn my money into another currency,7,1,40,5.0,3,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
I would like to change to a different currency.,I would like to change to a different currency,9,1,47,4.7,4,1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
How can I change currency type?,now can I change currency type,6,1,31,4.428571428571429,3,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"I do not need GBP, I need AUD, how do I convert it?",I do not need GBP I need AUD how do I convert it,13,3,51,3.642857142857143,7,5,0.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Instead of GBP, how do I exchange for AUD?",instead of GBP how do I exchange for AUD,9,2,42,4.2,5,3,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Is currency exchange possible?,be currency exchange possible,4,1,30,6.0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Using your app, would I be able to exchange between USD and GBP?",use your pp would I be able to exchange between usd and GBP,13,2,64,4.571428571428571,6,3,0.5,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Can I use this app for both USD and GBP?,an I use this pp for both usd and GBP,10,1,40,3.6363636363636362,6,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
I am trying to find out how to exchange currency X with currency Y.,I be try to find out how to exchange currency X with currency Y,14,1,67,4.466666666666667,7,3,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Does your app allow currency exchanges between USD and GBP?,do your pp allow currency exchange between usd and GBP,10,1,59,5.363636363636363,4,2,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"With this app, will I be able to exchange currency?",with this pp will I be able to exchange currency,10,2,51,4.636363636363637,6,1,0.5,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How do I change my currency to another?,now do I change my currency to another,8,1,39,4.333333333333333,5,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How do I exchange currencies using the app?,now do I exchange currency use the pp,8,1,43,4.777777777777778,4,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Does this app allow currencies to be exchanged?,do this pp allow currency to be exchange,8,1,47,5.222222222222222,4,0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Can I exchange USD for GBP in your app?,an I exchange usd for GBP in your pp,9,1,39,3.9,5,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Is it possible to exchange currencies using the app?,be it possible to exchange currency use the pp,9,1,52,5.2,4,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How do I exchange currencies using this app?,now do I exchange currency use this pp,8,1,44,4.888888888888889,4,1,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I want to exchange USD and GBP with the app,I want to exchange usd and GBP with the pp,10,0,43,3.909090909090909,5,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How do I change my AUD into GBP?,now do I change my aud into GBP,8,1,32,3.5555555555555554,5,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How can I convert currencies?,now can I convert currency,5,1,29,4.833333333333333,3,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Can I use your app to exchange between USD and GBP,an I use your pp to exchange between usd and gbp,11,0,50,4.166666666666667,6,3,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I need to get some Euros for my holiday. Am I able to exchange some of my money?,I need to get some Burns for my holiday be I able to exchange some of my money,18,2,80,4.2105263157894735,11,2,0.5,3.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Can currencies be exchanged on this app?,an currency be exchange on this pp,7,1,40,5.0,4,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
How do I change to a different currency?,now do I change to a different currency,8,1,40,4.444444444444445,5,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Is exchanging currencies a feature of the app?,be exchange currency a feature of the pp,8,1,46,5.111111111111111,4,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Where can I get my currencies exchanged?,there can I get my currency exchange,7,1,40,5.0,4,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Is exchanging currencies one of your app services?,be exchange currency one of your pp service,8,1,50,5.555555555555555,3,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Can I convert currency with the app?,an I convert currency with the pp,7,1,36,4.5,4,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"I might need to exchange between USD and GBP, is this possible with your app?",I might need to exchange between usd and GBP be this possible with your pp,15,2,77,4.8125,8,3,0.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"I need to exchange my GBP to AUD, how would I do this?",I need to exchange my gbp to AUD how would I do this,13,2,54,3.857142857142857,7,4,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Do you support changing the currency I use?,to you support change the currency I use,8,1,43,4.777777777777778,4,1,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Can I convert money into different currencies?,an I convert money into different currency,7,1,46,5.75,3,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Where can i exchange between GBP and USD,there can I exchange between GBP and usd,8,0,40,4.444444444444445,5,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How to exchange my currency,now to exchange my currency,5,0,27,4.5,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How do I use the app to exchange currencies?,now do I use the pp to exchange currency,9,1,44,4.4,5,1,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"I no longer need AUD, I need GBP instead, how can I make this happen?",I no long need AUD I need GBP instead how can I make this happen,15,3,69,4.3125,7,5,0.0,2.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"I am trying to exchange AUD for GBP, how do I do that?",I be try to exchange aud for GBP how do I do that,13,2,54,3.857142857142857,8,4,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How do I exchange USD to GBP?,now do I exchange usd to GBP,7,1,29,3.625,4,3,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Is there a way to make my money usable in another country?,be there a way to make my money unable in another country,12,1,58,4.461538461538462,6,0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
How do I exchange AUD for GBP?,now do I exchange AUD for GBP,7,1,30,3.75,4,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Can I use this app to exchange currencies?,an I use this pp to exchange currency,8,1,42,4.666666666666667,4,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
How can I exchange currencies using your app?,now can I exchange currency use your pp,8,1,45,5.0,4,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How do I go about exchanging currencies with this app?,now do I go about exchange currency with this pp,10,1,54,4.909090909090909,6,1,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Can I exchange from USD to GBP?,an I exchange from usd to GBP,7,1,31,3.875,4,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Does your app allow currency exchange from USD to GBP?,do your pp allow currency exchange from usd to GBP,10,1,54,4.909090909090909,4,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
What currences are available for exchange?,that currency be available for exchange,6,1,42,6.0,3,0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Is this app capable of exchanging currencies?,be this pp capable of exchange currency,7,1,45,5.625,3,0,0.2,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Is it possible to change from USD to GBP with your App?,be it possible to change from usd to GBP with your Pp,12,1,55,4.230769230769231,7,2,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
"If I need to make an exchange from USD to GBP, how can I do so in the app?",of I need to make an exchange from usd to GBP how can I do so in the pp,19,2,74,3.7,13,4,0.0,1.0,4.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Can I use this app to exchange between dollars and pounds?,an I use this pp to exchange between dollar and pound,11,1,58,4.833333333333333,6,1,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Will this app allow me to exchange currencies?,will this pp allow I to exchange currency,8,1,46,5.111111111111111,4,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Is it possible to exchange USD and GBP on the app?,be it possible to exchange usd and GBP on the pp,11,1,50,4.166666666666667,6,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"I may need to exchange my USD for GBP, can your app do that?",I may need to exchange my usd for GBP can your pp do that,14,2,60,4.0,7,3,0.0,2.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How do I exchange currencies with this,now do I exchange currency with this,7,0,38,4.75,5,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I need Australian dollars instead of UK currency.,I need australian dollar instead of of currency,8,1,49,5.444444444444445,2,2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I'm having difficulties changing AUD for GBP. How do I do this?,I be have difficulty change aud for GBP now do I do this,12,3,63,4.846153846153846,6,3,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Can I exchange currencies with the app?,an I exchange currency with the pp,7,1,39,4.875,4,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Will you tell me how to exchange USD for GBP in the app?,will you tell I how to exchange usd for GBP in the pp,13,1,56,4.0,8,2,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How do you exchange currencies,now do you exchange currency,5,0,30,5.0,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How can I exchange currencies with this app?,now can I exchange currency with this pp,8,1,44,4.888888888888889,5,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How can I exchange GBP for AUD?,now can I exchange GBP for AUD,7,1,31,3.875,4,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Can I exchange currency for different types?,an I exchange currency for different type,7,1,44,5.5,3,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Does this app exchange currencies?,do this pp exchange currency,5,1,34,5.666666666666667,2,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Is it possible to exchange currencies on the app?,be it possible to exchange currency on the pp,9,1,49,4.9,5,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
What's the process of changing from GBP to AUD?,that be the process of change from GBP to AUD,9,2,47,4.7,4,2,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
How do I switch to a different currency?,now do I switch to a different currency,8,1,40,4.444444444444445,5,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
What's the procedure with currency exchange?,that be the procedure with currency exchange,6,2,44,6.285714285714286,2,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
How to I switch my money for the money used in another country?,now to I switch my money for the money use in another country,13,1,63,4.5,7,1,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Will it be possible to change from USD to GBP with this App?,will it be possible to change from usd to gbp with this Pp,13,1,60,4.285714285714286,8,2,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
I would like to change currency,I would like to change currency,6,0,31,4.428571428571429,2,1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How do I make a currency exchange?,now do I make a currency exchange,7,1,34,4.25,4,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"I can't figure out how to change GBP to AUD, what do I do?",I can not figure out how to change gbp to AUD what do I do,14,3,58,3.8666666666666667,8,4,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
"I accidentally chose to exchange GBP, but I need to pick AUD. How can I change it?",I accidentally choose to exchange GBP but I need to pick AUD now can I change it,17,3,82,4.555555555555555,8,5,0.0,3.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
How can I exchange USD and GBP in the app?,now can I exchange usd and GBP in the pp,10,1,42,3.8181818181818183,6,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How can I exchange currencies in the app?,now can I exchange currency in the pp,8,1,41,4.555555555555555,5,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I need to exchange a currency - can I do that here?,I need to exchange a currency can I do that here,12,2,51,3.923076923076923,7,2,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
How can I change the currency I'm exchanging from AUD to GBP?,now can I change the currency I be exchange from AUD to GBP,12,2,61,4.6923076923076925,6,3,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
What do I need to do to exchange my money?,that do I need to do to exchange my money,10,1,42,3.8181818181818183,7,1,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"I would like to exchange currencies, how do I go upon it?",I would like to exchange currency how do I go upon it,12,2,57,4.384615384615385,5,2,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
What different currencies can I get?,that different currency can I get,6,1,36,5.142857142857143,3,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I would like to exchange currency  What types are there?,I would like to exchange currency that type be there,10,1,56,5.090909090909091,4,1,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
how to exchange currencies,how to exchange currency,4,0,26,5.2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Can I use your app to exchange USD for GBP?,an I use your pp to exchange usd for GBP,10,1,43,3.909090909090909,5,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Can this convert money?,an this convert money,4,1,23,4.6,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Can you  tell me how to get AUD not GBP?,an you tell I how to get AUD not gbp,10,1,40,3.6363636363636362,6,2,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How can I trade currencies with this app?,now can I trade currency with this pp,8,1,41,4.555555555555555,5,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Can I exchange currencies usign this app?,an I exchange currency sign this pp,7,1,41,5.125,3,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Can this app be used to exchange currencies?,an this pp be use to exchange currency,8,1,44,4.888888888888889,4,0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
need to exchange currencies,need to exchange currency,4,0,27,5.4,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How do I change to AUD from GBP?,now do I change to AUD from GBP,8,1,32,3.5555555555555554,5,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
How do I start an exchange between GBP and AUD?,now do I start an exchange between GBP and AUD,10,1,47,4.2727272727272725,6,3,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Whats types of currency can I exchange?,that be type of currency can I exchange,7,1,39,4.875,3,1,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
how can i exchange currencies,how can I exchange currency,5,0,29,4.833333333333333,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Can I exchange USD and GBP from the app?,an I exchange usd and GBP from the pp,9,1,40,4.0,5,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
What steps do I need to take to exchange currencies?,that step do I need to take to exchange currency,10,1,52,4.7272727272727275,5,1,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
What other currencies are available to change to?,that other currency be available to change to,8,1,49,5.444444444444445,4,0,0.1375,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
what currencies can i exchange between on your app?,what currency can I exchange between on your pp,9,1,51,5.1,6,0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Can this app exchange American and English currency?,an this pp exchange american and english currency,8,1,52,5.777777777777778,3,0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
My plans may change so I may need to change from GBP to AUD.,by plan may change so I may need to change from GBP to AUD,14,1,60,4.0,6,3,0.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Does the app allow for exchanges between currencies?,do the pp allow for exchange between currency,8,1,52,5.777777777777778,4,0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"I may no longer need GBP, but instead I will need AUD, how can I go about making this change?",I may no long need gbp but instead I will need AUD how can I go about make this change,20,3,93,4.428571428571429,10,5,0.0,2.0,6.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Can I use this app to change money?,an I use this pp to change money,8,1,35,3.888888888888889,4,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Has there been any activity on my card today?,be there be any activity on my card today,9,1,45,4.5,6,0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I lost my wallet and all my cards were in it.,I lose my wallet and all my card be in it,11,1,45,3.75,7,1,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
